Original_Text,Word_Count,Char_Count,Sentiment_Polarity,Translated_Text,Source_Id,Source_Name
"



THE KING IN YELLOW BY ROBERT W",6,33,0.0,"



THE KING IN YELLOW BY ROBERT W",5,TheKingInYellow,maybe_english,0.7127846257863659,0,"



THE KING IN YELLOW BY ROBERT W"
" The deep metallic blue vest
120 THE KING IN YELLOW",9,50,0.0," The deep metallic blue vest
120 THE KING IN YELLOW",5,TheKingInYellow,english,0.8571392868104017,0," The deep metallic blue vest
120 THE KING IN YELLOW"
 embroidered with silver and the short Mail- resque jacket spangled and sewn with tur quoises became her wonderfully,18,115,0.5994, embroidered with silver and the short Mail- resque jacket spangled and sewn with tur quoises became her wonderfully,5,TheKingInYellow,english,0.9999968915357922,0, embroidered with silver and the short Mail- resque jacket spangled and sewn with tur quoises became her wonderfully
 She came tip to me and held up her face smiling,11,47,0.4588, She came tip to me and held up her face smiling,5,TheKingInYellow,english,0.9999948803371645,0, She came tip to me and held up her face smiling
" I slipped my hand into my pocket and drawing out a gold chain with a cross attached, dropped it over her head",22,109,0.4939," I slipped my hand into my pocket and drawing out a gold chain with a cross attached, dropped it over her head",5,TheKingInYellow,english,0.9999986674637571,0," I slipped my hand into my pocket and drawing out a gold chain with a cross attached, dropped it over her head"
" "" It s yours, Tessie",5,20,0.0," "" It s yours, Tessie",5,TheKingInYellow,english,0.9999980920327344,0," "" It s yours, Tessie"
""" "" Mine ",3,8,0.0,""" "" Mine ",5,TheKingInYellow,confident_non_english,0.9999963268041303,0,
" "" she faltered",3,14,0.0," "" she faltered",5,TheKingInYellow,english,0.9999974949304866,0," "" she faltered"
 Yours,1,5,0.0, Yours,5,TheKingInYellow,confident_non_english,0.9999966462113232,0,
 Now go and pose,4,15,0.0, Now go and pose,5,TheKingInYellow,maybe_english,0.5714280288802769,0, Now go and pose
""" Then with a radiant smile she ran behind the screen and presently re-appeared with a little box on which was written my name",23,125,0.6808,""" Then with a radiant smile she ran behind the screen and presently re-appeared with a little box on which was written my name",5,TheKingInYellow,english,0.9999963864735839,0,""" Then with a radiant smile she ran behind the screen and presently re-appeared with a little box on which was written my name"
" "" I had intended to give it to you when I went home to-night,"" she said, "" but I can t wait now",23,95,0.0," "" I had intended to give it to you when I went home to-night,"" she said, "" but I can t wait now",5,TheKingInYellow,english,0.9999961559658097,0," "" I had intended to give it to you when I went home to-night,"" she said, "" but I can t wait now"
""" I opened the box",4,17,0.0,""" I opened the box",5,TheKingInYellow,english,0.999997508462668,0,""" I opened the box"
" On the pink cotton in side lay a clasp of black onyx, on which was inlaid a curious symbol or letter in gold",23,108,0.3182," On the pink cotton in side lay a clasp of black onyx, on which was inlaid a curious symbol or letter in gold",5,TheKingInYellow,english,0.9999985556032122,0," On the pink cotton in side lay a clasp of black onyx, on which was inlaid a curious symbol or letter in gold"
" It was neither Arabic nor Chinese, nor as I found afterwards did it belong to any human script",18,94,0.0," It was neither Arabic nor Chinese, nor as I found afterwards did it belong to any human script",5,TheKingInYellow,english,0.9999977882287128,0," It was neither Arabic nor Chinese, nor as I found afterwards did it belong to any human script"
" It s all I had to give you for a keepsake,"" she said, timidly",14,61,-0.1779," It s all I had to give you for a keepsake,"" she said, timidly",5,TheKingInYellow,english,0.9999952722551044,0," It s all I had to give you for a keepsake,"" she said, timidly"
" I was annoyed, but I told her how much I should prize it, and promised to wear it always",19,88,0.7845," I was annoyed, but I told her how much I should prize it, and promised to wear it always",5,TheKingInYellow,english,0.9999979501332499,0," I was annoyed, but I told her how much I should prize it, and promised to wear it always"
 She fastened it on my coat beneath the lapel,9,44,0.0, She fastened it on my coat beneath the lapel,5,TheKingInYellow,english,0.9999995069980785,0, She fastened it on my coat beneath the lapel
" "" How foolish, Tess, to go and buy me such a beautiful thing as this,"" I said",17,77,0.4215," "" How foolish, Tess, to go and buy me such a beautiful thing as this,"" I said",5,TheKingInYellow,english,0.9999971490203161,0," "" How foolish, Tess, to go and buy me such a beautiful thing as this,"" I said"
" ""I did not buy it,"" she laughed",7,31,0.4588," ""I did not buy it,"" she laughed",5,TheKingInYellow,english,0.9999971592295827,0," ""I did not buy it,"" she laughed"
" "" Where did you get it ",7,23,0.0," "" Where did you get it ",5,TheKingInYellow,uncertain_non_english,0.8571392544282888,0," "" Where did you get it "
" "" Then she told me how she had found it one day while coming irom the Aquarium in the Battery, how she had advertised it and watched the papers, but at last gave up all hopes of finding the owner",40,195,0.5719," "" Then she told me how she had found it one day while coming irom the Aquarium in the Battery, how she had advertised it and watched the papers, but at last gave up all hopes of finding the owner",5,TheKingInYellow,english,0.9999955744231079,0," "" Then she told me how she had found it one day while coming irom the Aquarium in the Battery, how she had advertised it and watched the papers, but at last gave up all hopes of finding the owner"
" That was last winter,"" she said, "" the very
YELLOW SIGN",10,55,0.0," That was last winter,"" she said, "" the very
YELLOW SIGN",5,TheKingInYellow,english,0.999995781209022,0," That was last winter,"" she said, "" the very
YELLOW SIGN"
 121 day I had the first horrid dream about the hearse,11,53,-0.3612, 121 day I had the first horrid dream about the hearse,5,TheKingInYellow,english,0.9999976955529959,0, 121 day I had the first horrid dream about the hearse
""" I remembered my dream of the previous night but said nothing, and presently my chart coal was flying over a new canvas, and Tessic stood motionless on the model stand",30,167,0.128,""" I remembered my dream of the previous night but said nothing, and presently my chart coal was flying over a new canvas, and Tessic stood motionless on the model stand",5,TheKingInYellow,english,0.9999993740214607,0,""" I remembered my dream of the previous night but said nothing, and presently my chart coal was flying over a new canvas, and Tessic stood motionless on the model stand"
"
S22 THE KING IN YELLOW III",5,26,0.0,"
S22 THE KING IN YELLOW III",5,TheKingInYellow,confident_non_english,0.9999954754365314,0,
 HE day following was a disastrous one for me,9,44,-0.5994, HE day following was a disastrous one for me,5,TheKingInYellow,english,0.9999968953527489,0, HE day following was a disastrous one for me
 While moving a framed canvas from one easel to another my foot slipped on the polished floor and I fell heavily on both wrists,24,126,0.0772, While moving a framed canvas from one easel to another my foot slipped on the polished floor and I fell heavily on both wrists,5,TheKingInYellow,english,0.9999955245977499,0, While moving a framed canvas from one easel to another my foot slipped on the polished floor and I fell heavily on both wrists
" They were so badly sprained that it was useless to attempt to hold a brush, and I was obliged to wander about the studio, glaring at unfinished drawings and sketches until despair seized me and I sat down to smoke and twiddle my thumbs with rage",46,245,-0.9134," They were so badly sprained that it was useless to attempt to hold a brush, and I was obliged to wander about the studio, glaring at unfinished drawings and sketches until despair seized me and I sat down to smoke and twiddle my thumbs with rage",5,TheKingInYellow,english,0.999995325174053,0," They were so badly sprained that it was useless to attempt to hold a brush, and I was obliged to wander about the studio, glaring at unfinished drawings and sketches until despair seized me and I sat down to smoke and twiddle my thumbs with rage"
" The rain blew against the windows and rattled on the roof of the church, driving me into a nervous fit with its inter minable patter",25,132,0.1027," The rain blew against the windows and rattled on the roof of the church, driving me into a nervous fit with its inter minable patter",5,TheKingInYellow,english,0.9999977400571289,0," The rain blew against the windows and rattled on the roof of the church, driving me into a nervous fit with its inter minable patter"
" Tessie sat sewing by the win dow, and every now and then raised her head and looked at me with such innocent compas sion that I began to feel ashamed of my irri tation and looked about for something to oc cupy me",43,212,0.4767," Tessie sat sewing by the win dow, and every now and then raised her head and looked at me with such innocent compas sion that I began to feel ashamed of my irri tation and looked about for something to oc cupy me",5,TheKingInYellow,english,0.9999968681700722,0," Tessie sat sewing by the win dow, and every now and then raised her head and looked at me with such innocent compas sion that I began to feel ashamed of my irri tation and looked about for something to oc cupy me"
" I had read all the papers and all the books in the library, but for the sake of something to do I went to the bookcases and shoved them open with my elbow",33,154,0.0," I had read all the papers and all the books in the library, but for the sake of something to do I went to the bookcases and shoved them open with my elbow",5,TheKingInYellow,english,0.9999972589569808,0," I had read all the papers and all the books in the library, but for the sake of something to do I went to the bookcases and shoved them open with my elbow"
" I knew every volume by its color and examined them all, passing slowly around the library and whistling to keep up my spirits",23,125,0.0," I knew every volume by its color and examined them all, passing slowly around the library and whistling to keep up my spirits",5,TheKingInYellow,english,0.9999975848943545,0," I knew every volume by its color and examined them all, passing slowly around the library and whistling to keep up my spirits"
" I was turning to go into the dining-room when my eye fell upon a book bound in serpent skin, standing in a corner of the top shelf of the last bookcase",31,151,0.2023," I was turning to go into the dining-room when my eye fell upon a book bound in serpent skin, standing in a corner of the top shelf of the last bookcase",5,TheKingInYellow,english,0.9999970179629081,0," I was turning to go into the dining-room when my eye fell upon a book bound in serpent skin, standing in a corner of the top shelf of the last bookcase"
" I did not remember it and from the floor could not decipher the pale lettering on the back, so I went to the smoking-room and called Tessie",27,139,0.0," I did not remember it and from the floor could not decipher the pale lettering on the back, so I went to the smoking-room and called Tessie",5,TheKingInYellow,english,0.9999958471659249,0," I did not remember it and from the floor could not decipher the pale lettering on the back, so I went to the smoking-room and called Tessie"
"
THE YELLOW SIGN",2,15,0.0,"
THE YELLOW SIGN",5,TheKingInYellow,english,0.9999951068925075,0,"
THE YELLOW SIGN"
 12 * She came in from the studio and climbed up to reach the book,15,65,0.0258, 12 * She came in from the studio and climbed up to reach the book,5,TheKingInYellow,english,0.9999972636132045,0, 12 * She came in from the studio and climbed up to reach the book
" "" What is it ",5,13,0.0," "" What is it ",5,TheKingInYellow,english,0.9999953215923678,0," "" What is it "
" "" I asked",3,9,0.0," "" I asked",5,TheKingInYellow,confident_non_english,0.999995187484991,0,
" ""The King in Yellow, "" I was dumfounded",8,39,0.0," ""The King in Yellow, "" I was dumfounded",5,TheKingInYellow,english,0.999995078163606,0," ""The King in Yellow, "" I was dumfounded"
 Who had placed it there ,6,24,0.0, Who had placed it there ,5,TheKingInYellow,english,0.9999961528982517,0, Who had placed it there 
 How came it in my rooms ,7,24,0.0, How came it in my rooms ,5,TheKingInYellow,english,0.9999964394772107,0, How came it in my rooms 
" I had long ago decided that I should never open that book, and nothing on earth could have per",19,94,0.0," I had long ago decided that I should never open that book, and nothing on earth could have per",5,TheKingInYellow,english,0.9999951178222253,0," I had long ago decided that I should never open that book, and nothing on earth could have per"
 suaded me to buy it,5,19,0.0, suaded me to buy it,5,TheKingInYellow,english,0.9999947264628216,0, suaded me to buy it
" Fearful lest curiosity might tempt me to open it, I had never even looked at it in book-stores",18,94,-0.4939," Fearful lest curiosity might tempt me to open it, I had never even looked at it in book-stores",5,TheKingInYellow,english,0.9999950136036325,0," Fearful lest curiosity might tempt me to open it, I had never even looked at it in book-stores"
" If I ever had had any curiosity to read it, the awful tragedy of young Castaigne, whom I knew, prevented me frem exploring ts wicked pages",26,138,-0.8934," If I ever had had any curiosity to read it, the awful tragedy of young Castaigne, whom I knew, prevented me frem exploring ts wicked pages",5,TheKingInYellow,english,0.9999982742585702,0," If I ever had had any curiosity to read it, the awful tragedy of young Castaigne, whom I knew, prevented me frem exploring ts wicked pages"
" I had al ways refused to listen to any description of it, and indeed, nobody ever ventured to discuss the second part aloud, so I had absolutely no knowledge of what those leaves might reveal",35,191,-0.5709," I had al ways refused to listen to any description of it, and indeed, nobody ever ventured to discuss the second part aloud, so I had absolutely no knowledge of what those leaves might reveal",5,TheKingInYellow,english,0.9999968508358484,0," I had al ways refused to listen to any description of it, and indeed, nobody ever ventured to discuss the second part aloud, so I had absolutely no knowledge of what those leaves might reveal"
 I stared at the poisonous mottled binding as I would at a snake,13,63,-0.5719, I stared at the poisonous mottled binding as I would at a snake,5,TheKingInYellow,english,0.9999967649375219,0, I stared at the poisonous mottled binding as I would at a snake
" "" Don t touch it, Tessie,"" I said ; "" come down",12,47,0.0," "" Don t touch it, Tessie,"" I said ; "" come down",5,TheKingInYellow,english,0.9999961852472882,0," "" Don t touch it, Tessie,"" I said ; "" come down"
""" Of course my admonition was enough to arouse her curiosity, and before I could prevent it she took the book and, laughing, danced off into the studio with it",29,158,0.5106,""" Of course my admonition was enough to arouse her curiosity, and before I could prevent it she took the book and, laughing, danced off into the studio with it",5,TheKingInYellow,english,0.9999944770993382,0,""" Of course my admonition was enough to arouse her curiosity, and before I could prevent it she took the book and, laughing, danced off into the studio with it"
" I called to her but she slipped away with a tormenting smile at my helpless hands, and I followed her with some impatience",23,122,-0.6652," I called to her but she slipped away with a tormenting smile at my helpless hands, and I followed her with some impatience",5,TheKingInYellow,english,0.9999986150620183,0," I called to her but she slipped away with a tormenting smile at my helpless hands, and I followed her with some impatience"
" "" Tessie ",3,9,0.0," "" Tessie ",5,TheKingInYellow,confident_non_english,0.9999956432206476,0,
" "" I cried, entering the library, "" listen, I am serious",11,55,-0.4404," "" I cried, entering the library, "" listen, I am serious",5,TheKingInYellow,english,0.9999955237053729,0," "" I cried, entering the library, "" listen, I am serious"
 Put that book away,4,18,0.0, Put that book away,5,TheKingInYellow,english,0.8571390501337189,0, Put that book away
 I do not wish you to open it ,9,29,-0.3089, I do not wish you to open it ,5,TheKingInYellow,english,0.9999954980144172,0, I do not wish you to open it 
" "" The library was empty",5,23,-0.2023," "" The library was empty",5,TheKingInYellow,english,0.9999988782080156,0," "" The library was empty"
" I went into both drawing-rooms, then into the bedrooms, laundry, kitchen, and finally returned to the library and began a systematic search",22,139,0.0," I went into both drawing-rooms, then into the bedrooms, laundry, kitchen, and finally returned to the library and began a systematic search",5,TheKingInYellow,english,0.999997731827581,0," I went into both drawing-rooms, then into the bedrooms, laundry, kitchen, and finally returned to the library and began a systematic search"
" She had hidden herself so well that it was half an hour later when I dis covered her crouching white and silent by the
124 THE KING IN YELLOW",28,141,0.4101," She had hidden herself so well that it was half an hour later when I dis covered her crouching white and silent by the
124 THE KING IN YELLOW",5,TheKingInYellow,english,0.9999960799574674,0," She had hidden herself so well that it was half an hour later when I dis covered her crouching white and silent by the
124 THE KING IN YELLOW"
 latticed window in the store-room above,6,39,0.0, latticed window in the store-room above,5,TheKingInYellow,english,0.9999974535195794,0, latticed window in the store-room above
 At the first glance I saw she had been punished for her foolishness,13,67,-0.7003, At the first glance I saw she had been punished for her foolishness,5,TheKingInYellow,english,0.9999949560588377,0, At the first glance I saw she had been punished for her foolishness
" "" The King in Yellow "" lay at her feet, but the book was open at the second Eart",19,80,0.0," "" The King in Yellow "" lay at her feet, but the book was open at the second Eart",5,TheKingInYellow,english,0.9999936449229949,0," "" The King in Yellow "" lay at her feet, but the book was open at the second Eart"
 I looked at Tessie and saw it was too ite,10,41,0.0, I looked at Tessie and saw it was too ite,5,TheKingInYellow,english,0.8571404751082004,0, I looked at Tessie and saw it was too ite
" She had opened "" The King in Yellow",8,35,0.0," She had opened "" The King in Yellow",5,TheKingInYellow,english,0.99999514720992,0," She had opened "" The King in Yellow"
""" Then I took her by the hand and led her into the studio",13,56,0.4939,""" Then I took her by the hand and led her into the studio",5,TheKingInYellow,english,0.9999965510496365,0,""" Then I took her by the hand and led her into the studio"
" She seemed dazed, and when I told her to lie down on the sofa she obeyed me without a word",20,90,-0.1779," She seemed dazed, and when I told her to lie down on the sofa she obeyed me without a word",5,TheKingInYellow,english,0.999997268430186,0," She seemed dazed, and when I told her to lie down on the sofa she obeyed me without a word"
" After a while she closed her eyes and her breathing became regular and deep, but I could not determine whether or not she slept",24,127,0.0," After a while she closed her eyes and her breathing became regular and deep, but I could not determine whether or not she slept",5,TheKingInYellow,english,0.9999945632297498,0," After a while she closed her eyes and her breathing became regular and deep, but I could not determine whether or not she slept"
 For a long while I sat si,7,25,0.0, For a long while I sat si,5,TheKingInYellow,english,0.9999986551329165,0, For a long while I sat si
" lently beside her, but she neither stirred nor spoke, and at last I rose and entering the un used store-room took the book in my least injured hand",28,147,0.8013," lently beside her, but she neither stirred nor spoke, and at last I rose and entering the un used store-room took the book in my least injured hand",5,TheKingInYellow,english,0.99999662650513,0," lently beside her, but she neither stirred nor spoke, and at last I rose and entering the un used store-room took the book in my least injured hand"
" It seemed heavy as lead, but I carried it into the studio again, and sitting down on the rug beside the sofa, opened it and read it through from beginning to end",32,161,0.0," It seemed heavy as lead, but I carried it into the studio again, and sitting down on the rug beside the sofa, opened it and read it through from beginning to end",5,TheKingInYellow,english,0.9999946325181744,0," It seemed heavy as lead, but I carried it into the studio again, and sitting down on the rug beside the sofa, opened it and read it through from beginning to end"
" When, faint with the excess of my emotions, I dropped the volume and leaned wearily back against the sofa, Tessie opened her eyes and looked at me",27,146,0.0," When, faint with the excess of my emotions, I dropped the volume and leaned wearily back against the sofa, Tessie opened her eyes and looked at me",5,TheKingInYellow,english,0.9999952625729156,0," When, faint with the excess of my emotions, I dropped the volume and leaned wearily back against the sofa, Tessie opened her eyes and looked at me"
" * * * * * * We had been speaking for some time in a dull monotonous strain before I realized that we were discussing ""The King in Yellow",29,136,-0.4404," * * * * * * We had been speaking for some time in a dull monotonous strain before I realized that we were discussing ""The King in Yellow",5,TheKingInYellow,english,0.9999953008571089,0," * * * * * * We had been speaking for some time in a dull monotonous strain before I realized that we were discussing ""The King in Yellow"
""" Oh the sin of writing such words, words which are clear as crystal, limpid and musical as bubbling springs, words which sparkle and glow like the poisoned diamonds of the Med- icis ",33,182,0.0258,""" Oh the sin of writing such words, words which are clear as crystal, limpid and musical as bubbling springs, words which sparkle and glow like the poisoned diamonds of the Med- icis ",5,TheKingInYellow,english,0.9999982900767511,0,""" Oh the sin of writing such words, words which are clear as crystal, limpid and musical as bubbling springs, words which sparkle and glow like the poisoned diamonds of the Med- icis "
" Oh the wickedness, the hopeless dam nation of a soul who could fascinate and para lyze human creatures with such words, words understood by the ignorant and wise alike, words which are more precious than jewels, more soothing than music, more awful than death 1
THE YELLOW SIGN J2 j We talked on, unmindful of the gathering shadows, and she was begging me to throw away the clasp of black onyx quaintly inlaid with what we now knew to be the Yellow Sign",82,453,0.1761," Oh the wickedness, the hopeless dam nation of a soul who could fascinate and para lyze human creatures with such words, words understood by the ignorant and wise alike, words which are more precious than jewels, more soothing than music, more awful than death 1
THE YELLOW SIGN J2 j We talked on, unmindful of the gathering shadows, and she was begging me to throw away the clasp of black onyx quaintly inlaid with what we now knew to be the Yellow Sign",5,TheKingInYellow,english,0.9999977963574094,0," Oh the wickedness, the hopeless dam nation of a soul who could fascinate and para lyze human creatures with such words, words understood by the ignorant and wise alike, words which are more precious than jewels, more soothing than music, more awful than death 1
THE YELLOW SIGN J2 j We talked on, unmindful of the gathering shadows, and she was begging me to throw away the clasp of black onyx quaintly inlaid with what we now knew to be the Yellow Sign"
" I never shall know why I refused, though even at this hour, here in my bedroom as I write this confession, I should be glad to know what it was that prevented me from tearing the Yel low Sign from my breast and casting it into the fire",48,235,-0.3818," I never shall know why I refused, though even at this hour, here in my bedroom as I write this confession, I should be glad to know what it was that prevented me from tearing the Yel low Sign from my breast and casting it into the fire",5,TheKingInYellow,english,0.9999993180449843,0," I never shall know why I refused, though even at this hour, here in my bedroom as I write this confession, I should be glad to know what it was that prevented me from tearing the Yel low Sign from my breast and casting it into the fire"
" I am sure I wished to do so, and yet Tessie pleaded with me in vain",16,67,-0.128," I am sure I wished to do so, and yet Tessie pleaded with me in vain",5,TheKingInYellow,english,0.9999978094215534,0," I am sure I wished to do so, and yet Tessie pleaded with me in vain"
" Night fell and the hours dragged on, but still we mur mured to each other of the King and the Pal lid Mask, and midnight sounded from the misty spires in the fog-wrapped city",34,174,-0.0258," Night fell and the hours dragged on, but still we mur mured to each other of the King and the Pal lid Mask, and midnight sounded from the misty spires in the fog-wrapped city",5,TheKingInYellow,english,0.9999977472371036,0," Night fell and the hours dragged on, but still we mur mured to each other of the King and the Pal lid Mask, and midnight sounded from the misty spires in the fog-wrapped city"
" We spoke of Hastur and of Cassilda, while outside the fog rolled against the blank window-panes as the cloud waves roll and break on the shores of Hali",28,151,0.0," We spoke of Hastur and of Cassilda, while outside the fog rolled against the blank window-panes as the cloud waves roll and break on the shores of Hali",5,TheKingInYellow,english,0.9999959416586532,0," We spoke of Hastur and of Cassilda, while outside the fog rolled against the blank window-panes as the cloud waves roll and break on the shores of Hali"
 The house was very silent now and not a sound came up from the misty streets,16,76,0.0, The house was very silent now and not a sound came up from the misty streets,5,TheKingInYellow,english,0.9999973495585843,0, The house was very silent now and not a sound came up from the misty streets
" Tessie lay among the cushions, her face a gray blot in the gloom, but her hands wei e clasped in mine and I knew that she knew and read my thoughts as I read hers, for we had under stood the mystery of the Hyades and the Phantom of Truth was laid",52,246,0.1655," Tessie lay among the cushions, her face a gray blot in the gloom, but her hands wei e clasped in mine and I knew that she knew and read my thoughts as I read hers, for we had under stood the mystery of the Hyades and the Phantom of Truth was laid",5,TheKingInYellow,english,0.9999979567147727,0," Tessie lay among the cushions, her face a gray blot in the gloom, but her hands wei e clasped in mine and I knew that she knew and read my thoughts as I read hers, for we had under stood the mystery of the Hyades and the Phantom of Truth was laid"
" Then as we an swered each other, swiftly, silently, thought on thought, the shadows stirred in the gloom about us, and far in the distant streets we heard a sound",30,162,-0.34," Then as we an swered each other, swiftly, silently, thought on thought, the shadows stirred in the gloom about us, and far in the distant streets we heard a sound",5,TheKingInYellow,english,0.9999951517593522,0," Then as we an swered each other, swiftly, silently, thought on thought, the shadows stirred in the gloom about us, and far in the distant streets we heard a sound"
" Nearer and nearer it came, the dull crunching of wheels, nearer and yet nearer, and now, outside before the door it ceased, and I dragged myself to the window and saw a black-plumed hearse",34,188,-0.4404," Nearer and nearer it came, the dull crunching of wheels, nearer and yet nearer, and now, outside before the door it ceased, and I dragged myself to the window and saw a black-plumed hearse",5,TheKingInYellow,english,0.999995706765743,0," Nearer and nearer it came, the dull crunching of wheels, nearer and yet nearer, and now, outside before the door it ceased, and I dragged myself to the window and saw a black-plumed hearse"
" The gate below opened and shut, and I crept shaking to my door and bolted it, but I knew no bolts, LO locks, could keep that creature out who
126 THE KING IN YELLOW",33,164,-0.4854," The gate below opened and shut, and I crept shaking to my door and bolted it, but I knew no bolts, LO locks, could keep that creature out who
126 THE KING IN YELLOW",5,TheKingInYellow,english,0.9999960775438554,0," The gate below opened and shut, and I crept shaking to my door and bolted it, but I knew no bolts, LO locks, could keep that creature out who
126 THE KING IN YELLOW"
 was coming for the Yellow Sign,6,30,0.0, was coming for the Yellow Sign,5,TheKingInYellow,english,0.9999983933536898,0, was coming for the Yellow Sign
 And now I heard him moving very softly along the hall,11,53,0.0, And now I heard him moving very softly along the hall,5,TheKingInYellow,english,0.9999990513844647,0, And now I heard him moving very softly along the hall
" Now he was at the door, and the bolts rotted at his touch",13,57,0.0," Now he was at the door, and the bolts rotted at his touch",5,TheKingInYellow,english,0.9999961012728495,0," Now he was at the door, and the bolts rotted at his touch"
 Now he had entered,4,18,0.0, Now he had entered,5,TheKingInYellow,maybe_english,0.5714281924830502,0, Now he had entered
" With eyes starting from my head I peered into the darkness, but when he came into the room I did not see him",23,108,-0.128," With eyes starting from my head I peered into the darkness, but when he came into the room I did not see him",5,TheKingInYellow,english,0.9999965068608097,0," With eyes starting from my head I peered into the darkness, but when he came into the room I did not see him"
" It was only when I felt him envelop me in his cold soft grasp that I cried out and struggled with deadly fury, but my hands were useless and he tore the onyx clasp from my coat and struck me full in the face",44,207,-0.8765," It was only when I felt him envelop me in his cold soft grasp that I cried out and struggled with deadly fury, but my hands were useless and he tore the onyx clasp from my coat and struck me full in the face",5,TheKingInYellow,english,0.9999970855820861,0," It was only when I felt him envelop me in his cold soft grasp that I cried out and struggled with deadly fury, but my hands were useless and he tore the onyx clasp from my coat and struck me full in the face"
" Then, as I fell, I heard Tessie s soft cry and her spirit fled : and even while falling I longed to follow her, for I knew that the King in Yellow had opened his tattered mantle and there was only God to cry to now",46,214,-0.6124," Then, as I fell, I heard Tessie s soft cry and her spirit fled : and even while falling I longed to follow her, for I knew that the King in Yellow had opened his tattered mantle and there was only God to cry to now",5,TheKingInYellow,english,0.9999963216787242,0," Then, as I fell, I heard Tessie s soft cry and her spirit fled : and even while falling I longed to follow her, for I knew that the King in Yellow had opened his tattered mantle and there was only God to cry to now"
" I could tell more, but I cannot see what help it will be to the world",16,69,-0.438," I could tell more, but I cannot see what help it will be to the world",5,TheKingInYellow,english,0.9999967127581997,0," I could tell more, but I cannot see what help it will be to the world"
 As for me I am,5,14,0.0, As for me I am,5,TheKingInYellow,confident_non_english,0.9999951626287922,0,
 past human help or hope,5,23,0.6808, past human help or hope,5,TheKingInYellow,english,0.9999939223492638,0, past human help or hope
" As I lie here, writing, careless even whether or not I die before I finish, I can see the doctor gathering up his powders and phials with a vague gest ure to the good priest beside me, which I un derstand",41,204,0.4847," As I lie here, writing, careless even whether or not I die before I finish, I can see the doctor gathering up his powders and phials with a vague gest ure to the good priest beside me, which I un derstand",5,TheKingInYellow,english,0.9999970435309098,0," As I lie here, writing, careless even whether or not I die before I finish, I can see the doctor gathering up his powders and phials with a vague gest ure to the good priest beside me, which I un derstand"
" They will be very curious to know th$ tragedy they of the outside world who writs books and print millions of newspapers, but I shall write no more, and the father confessor will seal my last words with the seal of sanc tity when his holy office is done",49,253,-0.5724," They will be very curious to know th$ tragedy they of the outside world who writs books and print millions of newspapers, but I shall write no more, and the father confessor will seal my last words with the seal of sanc tity when his holy office is done",5,TheKingInYellow,english,0.9999988246971439,0," They will be very curious to know th$ tragedy they of the outside world who writs books and print millions of newspapers, but I shall write no more, and the father confessor will seal my last words with the seal of sanc tity when his holy office is done"
" They of the outside world may send their creatures into wrecked homes and death-smitten fire sides, and their newspapers will batten on blood and tears, but with me their spies must halt before the confessional",35,210,-0.2846," They of the outside world may send their creatures into wrecked homes and death-smitten fire sides, and their newspapers will batten on blood and tears, but with me their spies must halt before the confessional",5,TheKingInYellow,english,0.9999965250233123,0," They of the outside world may send their creatures into wrecked homes and death-smitten fire sides, and their newspapers will batten on blood and tears, but with me their spies must halt before the confessional"
 They know that Tessie is dead and that I am dying,11,49,-0.6486, They know that Tessie is dead and that I am dying,5,TheKingInYellow,english,0.9999980491663354,0, They know that Tessie is dead and that I am dying
" They know how the people in the house, aroused by an infernal scream, rushed into my room
THE YELLOW SIGN",19,105,-0.4019," They know how the people in the house, aroused by an infernal scream, rushed into my room
THE YELLOW SIGN",5,TheKingInYellow,english,0.9999982891698189,0," They know how the people in the house, aroused by an infernal scream, rushed into my room
THE YELLOW SIGN"
 J2* and found one living and two $ea,8,36,0.0, J2* and found one living and two $ea,5,TheKingInYellow,english,0.9999977672539968,0, J2* and found one living and two $ea
"d, but they do not know what I shall tell them now ; they do not know that the doctor said as ho pointed to a horrible decomposed heap on the floor the livid corpse of the watchman from the church : "" I have no theory, no explana* tion",49,234,-0.9518,"d, but they do not know what I shall tell them now ; they do not know that the doctor said as ho pointed to a horrible decomposed heap on the floor the livid corpse of the watchman from the church : "" I have no theory, no explana* tion",5,TheKingInYellow,english,0.9999957902316602,0,"d, but they do not know what I shall tell them now ; they do not know that the doctor said as ho pointed to a horrible decomposed heap on the floor the livid corpse of the watchman from the church : "" I have no theory, no explana* tion"
 That man must have been dead for months ,9,40,-0.6486, That man must have been dead for months ,5,TheKingInYellow,english,0.9999960146862727,0, That man must have been dead for months 
" "" * * * * * I think I am dying",11,30,0.0," "" * * * * * I think I am dying",5,TheKingInYellow,english,0.9999969584918696,0," "" * * * * * I think I am dying"
" I wish the prieat would

THE DEMOISELLE D*YS",7,44,0.4019," I wish the prieat would

THE DEMOISELLE D*YS",5,TheKingInYellow,english,0.9999973710744839,0," I wish the prieat would

THE DEMOISELLE D*YS"
 * Mais ie croy que je Suis descendu on puiz Tenebreux onquel disoit Heraclytus esire Veritd cacWe,17,97,0.0, * Mais ie croy que je Suis descendu on puiz Tenebreux onquel disoit Heraclytus esire Veritd cacWe,5,TheKingInYellow,confident_non_english,0.999997402205312,0,
"""
X
THE DEMOISELLE D YS",3,22,0.0,"""
X
THE DEMOISELLE D YS",5,TheKingInYellow,confident_non_english,0.9999940646078125,0,
